WEEK_NUMBER,acq_cat,before_acq,after_acq,acq_diff,arrivals,departures,commits,comments,mergers,pullrequests,issues,arrivals_user,arrivals_dev,departures_user,departures_dev
201447,after,0,1,7,0,0,12,9,0,5,0,0,0,0,0
201522,after,0,1,34,0,1,4,21,0,3,0,0,0,0,1
201536,after,0,1,48,2,1,11,16,1,11,0,1,1,0,1
201535,after,0,1,47,1,2,10,21,0,6,2,1,0,1,1
201526,after,0,1,38,0,0,14,7,0,2,0,0,0,0,0
201444,after,0,1,4,2,3,38,6,0,5,2,2,0,2,1
201427,before,1,0,-13,0,1,21,5,0,4,1,0,0,1,0
201550,after,0,1,62,0,0,12,20,16,8,1,0,0,0,0
201549,after,0,1,61,0,0,23,41,3,17,0,0,0,0,0
201424,before,1,0,-16,2,1,21,6,0,3,2,2,0,0,1
201542,after,0,1,54,1,0,55,52,7,22,0,0,1,0,0
201541,after,0,1,53,1,0,39,16,2,11,0,1,0,0,0
201540,after,0,1,52,2,1,10,21,4,6,0,1,1,0,1
201449,after,0,1,9,1,1,5,2,0,1,0,1,0,1,0
201530,after,0,1,42,1,1,6,12,0,4,0,1,0,1,0
201435,before,1,0,-5,0,0,6,2,0,3,0,0,0,0,0
201412,before,1,0,-28,2,3,45,5,0,8,0,0,2,0,3
201411,before,1,0,-29,0,0,65,4,0,4,0,0,0,0,0
201402,before,1,0,-38,0,0,22,2,0,3,0,0,0,0,0
201428,before,1,0,-12,0,0,66,1,0,0,0,0,0,0,0
201425,before,1,0,-15,1,2,14,8,0,2,1,1,0,2,0
201404,before,1,0,-36,0,0,29,0,0,1,0,0,0,0,0
201403,before,1,0,-37,1,0,22,1,0,3,0,0,1,0,0
201351,before,1,0,-41,0,0,24,0,0,0,0,0,0,0,0
201350,before,1,0,-42,3,0,31,3,0,5,0,0,3,0,0
201401,before,1,0,-39,0,0,3,0,0,1,0,0,0,0,0
201545,after,0,1,57,1,0,47,27,2,7,0,1,0,0,0
201529,after,0,1,41,4,2,14,8,2,9,0,1,3,1,1
201233,before,1,0,-111,0,0,19,1,0,0,0,0,0,0,0
201232,before,1,0,-112,0,1,18,0,0,0,1,0,0,0,1
201601,after,0,1,66,1,0,0,36,0,0,0,1,0,0,0
201302,before,1,0,-90,0,0,15,1,0,2,0,0,0,0,0
201241,before,1,0,-103,0,1,14,1,2,3,0,0,0,0,1
201245,before,1,0,-99,0,0,4,1,2,1,0,0,0,0,0
201313,before,1,0,-79,0,0,5,3,0,3,0,0,0,0,0
201310,before,1,0,-82,0,0,11,10,1,2,0,0,0,0,0
201308,before,1,0,-84,1,1,4,6,0,2,0,1,0,1,0
201307,before,1,0,-85,1,1,5,9,0,6,1,1,0,1,0
201301,before,1,0,-91,0,0,2,0,0,1,0,0,0,0,0
201246,before,1,0,-98,0,0,7,0,0,1,1,0,0,0,0
201524,after,0,1,36,1,1,12,22,0,4,0,1,0,1,0
201237,before,1,0,-107,1,2,89,1,6,9,0,0,1,0,2
201328,before,1,0,-64,0,0,10,1,0,0,0,0,0,0,0
201322,before,1,0,-70,0,0,9,1,0,1,0,0,0,0,0
201321,before,1,0,-71,0,0,8,1,0,3,0,0,0,0,0
201251,before,1,0,-93,0,0,12,0,0,1,0,0,0,0,0
201537,after,0,1,49,0,1,2,21,1,5,0,0,0,1,0
201517,after,0,1,29,0,0,39,27,5,7,0,0,0,0,0
201509,after,0,1,21,1,0,29,15,2,4,0,0,1,0,0
201347,before,1,0,-45,0,0,11,0,0,0,0,0,0,0,0
201205,before,1,0,-139,6,3,82,22,0,9,7,1,5,1,2
201212,before,1,0,-132,1,0,7,0,0,2,0,0,1,0,0
201240,before,1,0,-104,0,0,16,0,0,0,0,0,0,0,0
201236,before,1,0,-108,1,0,35,0,0,2,0,0,1,0,0
201520,after,0,1,32,0,0,5,5,0,3,0,0,0,0,0
201206,before,1,0,-138,1,1,85,12,2,8,0,0,1,0,1
201324,before,1,0,-68,0,1,32,3,1,5,0,0,0,0,1
201203,before,1,0,-141,1,1,31,4,2,5,8,0,1,0,1
201518,after,0,1,30,2,0,9,2,0,1,0,1,1,0,0
201513,after,0,1,25,0,0,11,8,8,6,0,0,0,0,0
201516,after,0,1,28,1,0,31,36,3,21,0,0,1,0,0
201512,after,0,1,24,2,0,26,8,3,6,0,0,2,0,0
201511,after,0,1,23,2,0,40,38,5,11,0,2,0,0,0
201515,after,0,1,27,2,1,38,22,3,9,0,0,2,0,1
201326,before,1,0,-66,1,0,12,1,0,1,0,1,0,0,0
201325,before,1,0,-67,0,0,9,0,0,0,0,0,0,0,0
201333,before,1,0,-59,0,0,1,0,0,1,0,0,0,0,0
201323,before,1,0,-69,0,0,11,0,0,0,0,0,0,0,0
201320,before,1,0,-72,0,0,5,1,0,1,0,0,0,0,0
201249,before,1,0,-95,0,0,5,0,0,1,0,0,0,0,0
201244,before,1,0,-100,0,0,14,2,0,4,0,0,0,0,0
201230,before,1,0,-114,0,0,11,0,0,0,0,0,0,0,0
201231,before,1,0,-113,0,0,9,0,0,0,0,0,0,0,0
201211,before,1,0,-133,0,0,7,0,0,0,0,0,0,0,0
201214,before,1,0,-130,2,0,22,2,4,3,0,0,2,0,0
201209,before,1,0,-135,0,0,13,0,0,0,0,0,0,0,0
201204,before,1,0,-140,1,0,60,2,0,1,5,0,1,0,0
201250,before,1,0,-94,0,0,16,1,0,5,0,0,0,0,0
201346,before,1,0,-46,0,0,30,3,0,4,0,0,0,0,0
201305,before,1,0,-87,0,0,15,1,0,3,0,0,0,0,0
201306,before,1,0,-86,0,0,9,3,0,2,0,0,0,0,0
201553,after,0,1,65,0,0,3,16,3,3,0,0,0,0,0
201202,before,1,0,-142,1,0,26,3,0,1,0,0,1,0,0
201451,after,0,1,11,2,2,8,3,0,2,1,2,0,2,0
201319,before,1,0,-73,0,0,8,0,0,0,0,0,0,0,0
201547,after,0,1,59,1,0,10,8,3,8,0,0,1,0,0
201507,after,0,1,19,1,0,2,6,0,1,0,1,0,0,0
201215,before,1,0,-129,1,0,33,0,1,2,0,0,1,0,0
201243,before,1,0,-101,0,0,11,1,0,4,1,0,0,0,0
201312,before,1,0,-80,0,0,10,2,0,2,0,0,0,0,0
201348,before,1,0,-44,0,0,42,1,0,1,0,0,0,0,0
201315,before,1,0,-77,0,0,9,0,0,2,0,0,0,0,0
201318,before,1,0,-74,0,0,3,1,0,0,0,0,0,0,0
201248,before,1,0,-96,0,0,3,0,0,1,0,0,0,0,0
201242,before,1,0,-102,1,0,28,2,1,3,0,0,1,0,0
201336,before,1,0,-56,0,0,1,0,0,0,0,0,0,0,0
201448,after,0,1,8,0,0,8,1,0,3,0,0,0,0,0
201337,before,1,0,-55,0,0,1,0,0,0,0,0,0,0,0
201225,before,1,0,-119,0,0,114,5,7,1,1,0,0,0,0
201224,before,1,0,-120,1,1,306,8,3,2,3,0,1,0,1
201222,before,1,0,-122,1,1,162,0,1,4,0,1,0,1,0
201228,before,1,0,-116,0,0,36,1,6,4,0,0,0,0,0
201227,before,1,0,-117,1,3,31,0,2,4,0,1,0,2,1
201344,before,1,0,-48,0,0,4,2,0,4,0,0,0,0,0
201539,after,0,1,51,0,0,15,15,2,9,1,0,0,0,0
201510,after,0,1,22,0,1,13,17,1,2,0,0,0,0,1
201546,after,0,1,58,0,0,12,19,3,10,0,0,0,0,0
201533,after,0,1,45,4,3,22,39,8,13,2,2,2,1,2
201508,after,0,1,20,4,0,28,10,3,8,1,0,4,0,0
201544,after,0,1,56,0,0,59,25,0,18,1,0,0,0,0
201543,after,0,1,55,0,0,47,60,2,23,0,0,0,0,0
201343,before,1,0,-49,0,0,14,2,0,2,0,0,0,0,0
201331,before,1,0,-61,0,0,6,2,0,1,0,0,0,0,0
201330,before,1,0,-62,0,0,18,0,0,2,0,0,0,0,0
201528,after,0,1,40,1,0,6,9,0,3,1,0,1,0,0
201239,before,1,0,-105,0,0,22,0,0,0,0,0,0,0,0
201226,before,1,0,-118,0,0,13,0,0,2,0,0,0,0,0
201238,before,1,0,-106,1,0,8,2,1,2,0,0,1,0,0
201234,before,1,0,-110,1,0,27,1,0,3,0,0,1,0,0
201229,before,1,0,-115,0,0,7,0,0,1,0,0,0,0,0
201442,after,0,1,2,3,3,8,6,0,0,2,3,0,3,0
201532,after,0,1,44,0,0,3,8,1,2,2,0,0,0,0
201514,after,0,1,26,0,0,28,12,2,8,0,0,0,0,0
201502,after,0,1,14,0,0,9,4,0,4,0,0,0,0,0
201303,before,1,0,-89,1,1,4,3,0,5,1,1,0,1,0
201216,before,1,0,-128,0,0,36,1,2,2,0,0,0,0,0
201327,before,1,0,-65,0,0,11,1,0,1,0,0,0,0,0
201314,before,1,0,-78,0,1,5,4,0,3,0,0,0,0,1
201149,before,1,0,-147,3,1,18,3,2,3,1,1,2,1,0
201309,before,1,0,-83,0,0,9,0,0,1,0,0,0,0,0
201311,before,1,0,-81,1,1,10,1,0,1,0,0,1,0,1
201235,before,1,0,-109,0,0,9,0,0,0,0,0,0,0,0
201432,before,1,0,-8,0,0,1,1,0,1,0,0,0,0,0
201519,after,0,1,31,0,3,12,11,0,11,0,0,0,1,2
201538,after,0,1,50,0,1,2,9,0,1,0,0,0,0,1
201329,before,1,0,-63,0,0,5,1,0,0,0,0,0,0,0
201505,after,0,1,17,2,1,11,10,0,5,1,1,1,1,0
201317,before,1,0,-75,1,1,6,1,0,1,0,0,1,0,1
201247,before,1,0,-97,0,0,5,2,2,3,0,0,0,0,0
201437,before,1,0,-3,0,0,1,0,0,0,0,0,0,0,0
201207,before,1,0,-137,0,1,18,1,0,2,0,0,0,0,1
201208,before,1,0,-136,0,0,16,5,0,1,3,0,0,0,0
201151,before,1,0,-145,0,0,8,0,4,0,0,0,0,0,0
201150,before,1,0,-146,0,0,14,0,5,0,0,0,0,0,0
201345,before,1,0,-47,0,0,5,0,0,1,0,0,0,0,0
201603,after,0,1,68,0,0,0,1,0,0,0,0,0,0,0
201221,before,1,0,-123,0,0,12,0,0,0,0,0,0,0,0
201304,before,1,0,-88,0,0,5,0,0,1,0,0,0,0,0
201349,before,1,0,-43,2,1,10,1,0,1,0,0,2,0,1
201148,before,1,0,-148,1,0,16,6,2,2,1,0,1,0,0
201213,before,1,0,-131,2,1,4,1,1,1,0,1,1,0,1
201503,after,0,1,15,0,0,0,3,0,1,0,0,0,0,0
201602,after,0,1,67,0,0,0,4,0,0,0,0,0,0,0
201340,before,1,0,-52,0,0,1,0,0,1,0,0,0,0,0
201332,before,1,0,-60,0,0,3,0,0,0,0,0,0,0,0
201210,before,1,0,-134,0,0,11,2,0,1,0,0,0,0,0
201201,before,1,0,-143,0,0,3,0,0,0,0,0,0,0,0
201147,before,1,0,-149,0,0,3,0,0,1,0,0,0,0,0
201219,before,1,0,-125,0,0,39,0,2,0,0,0,0,0,0
201138,before,1,0,-158,0,0,3,0,0,0,0,0,0,0,0
201136,before,1,0,-160,0,0,2,0,0,0,0,0,0,0,0
201135,before,1,0,-161,1,0,5,0,0,0,0,0,1,0,0
201142,before,1,0,-154,3,2,9,1,1,1,0,0,3,0,2
201140,before,1,0,-156,0,0,3,1,2,0,0,0,0,0,0
201146,before,1,0,-150,0,0,1,0,0,0,0,0,0,0,0
201137,before,1,0,-159,0,0,4,0,0,0,0,0,0,0,0
201223,before,1,0,-121,0,0,309,0,0,0,0,0,0,0,0
201504,after,0,1,16,0,0,0,0,0,1,0,0,0,0,0
201446,after,0,1,6,0,0,9,0,0,0,0,0,0,0,0
201218,before,1,0,-126,0,1,6,0,0,1,0,0,0,0,1
201217,before,1,0,-127,0,0,34,0,0,0,0,0,0,0,0
201220,before,1,0,-124,0,0,4,0,0,0,0,0,0,0,0
201552,after,0,1,64,1,0,6,13,0,5,0,0,1,0,0
201521,after,0,1,33,0,0,1,5,5,2,0,0,0,0,0
201523,after,0,1,35,0,0,6,4,0,1,0,0,0,0,0
201316,before,1,0,-76,0,1,1,0,0,0,0,0,0,0,1
201139,before,1,0,-157,1,0,2,0,0,1,0,0,1,0,0
201450,after,0,1,10,0,0,0,0,0,0,0,0,0,0,0
201341,before,1,0,-51,0,0,0,0,0,0,0,0,0,0,0
201342,before,1,0,-50,0,0,0,0,0,0,0,0,0,0,0
201452,after,0,1,12,0,0,0,0,0,0,0,0,0,0,0
201501,after,0,1,13,0,0,0,0,0,0,0,0,0,0,0
201352,before,1,0,-40,0,0,0,0,0,0,0,0,0,0,0
201506,after,0,1,18,0,0,0,0,0,0,0,0,0,0,0
