WEEK_NUMBER,acq_cat,before_acq,after_acq,acq_diff,arrivals,departures,commits,comments,mergers,pullrequests,issues,arrivals_user,arrivals_dev,departures_user,departures_dev
201441,after,0,1,157,0,1,27,5,8,3,0,0,0,1,0
201438,after,0,1,154,1,0,110,0,18,1,0,0,1,0,0
201410,after,0,1,126,3,2,16,0,11,0,0,0,3,0,2
201421,after,0,1,137,0,1,72,0,35,0,0,0,0,0,1
201425,after,0,1,141,0,1,70,0,38,0,0,0,0,0,1
201419,after,0,1,135,0,0,80,0,50,0,0,0,0,0,0
201508,after,0,1,176,2,1,61,1,25,1,1,2,0,1,0
201439,after,0,1,155,0,1,50,2,22,0,0,0,0,1,0
201437,after,0,1,153,1,2,42,0,15,0,0,0,1,0,2
201428,after,0,1,144,1,1,38,0,23,0,0,0,1,0,1
201539,after,0,1,207,2,2,43,9,18,9,3,1,1,1,1
201604,after,0,1,225,2,0,45,2,22,15,1,2,0,0,0
201614,after,0,1,235,2,0,43,27,21,7,4,1,1,0,0
201602,after,0,1,223,1,0,53,12,24,9,2,0,1,0,0
201531,after,0,1,199,4,2,61,5,30,6,0,0,4,0,2
201546,after,0,1,214,4,4,61,9,25,6,0,1,3,1,3
201530,after,0,1,198,1,3,51,5,10,3,0,0,1,0,3
201606,after,0,1,227,0,0,41,0,21,4,0,0,0,0,0
201527,after,0,1,195,2,2,55,1,14,4,0,1,1,1,1
201553,after,0,1,221,1,1,32,1,8,3,2,1,0,1,0
201552,after,0,1,220,1,2,32,6,23,2,3,1,0,1,1
201545,after,0,1,213,2,1,68,8,27,12,2,0,2,0,1
201542,after,0,1,210,2,2,50,2,18,9,0,0,2,0,2
201544,after,0,1,212,1,3,48,10,24,2,0,1,0,1,2
201538,after,0,1,206,1,4,50,3,21,2,4,1,0,3,1
201529,after,0,1,197,1,1,51,4,35,0,0,0,1,0,1
201526,after,0,1,194,0,2,76,2,67,3,0,0,0,0,2
201520,after,0,1,188,1,0,38,0,13,0,0,0,1,0,0
201517,after,0,1,185,0,1,52,0,28,1,0,0,0,0,1
201507,after,0,1,175,1,0,36,0,7,0,1,1,0,0,0
201503,after,0,1,171,1,1,21,0,15,1,0,1,0,1,0
201452,after,0,1,168,0,0,17,0,9,0,0,0,0,0,0
201446,after,0,1,162,2,3,35,1,34,1,0,0,2,0,3
201432,after,0,1,148,1,0,31,0,17,1,0,1,0,0,0
201434,after,0,1,150,3,4,32,0,18,0,0,0,3,0,4
201431,after,0,1,147,0,1,18,1,26,1,0,0,0,0,1
201416,after,0,1,132,2,0,52,0,12,0,0,0,2,0,0
201352,after,0,1,116,1,0,26,0,10,0,0,0,1,0,0
201315,after,0,1,79,0,0,16,0,15,0,0,0,0,0,0
201301,after,0,1,65,0,0,2,0,2,0,0,0,0,0,0
201251,after,0,1,63,1,0,32,0,28,0,0,0,1,0,0
201304,after,0,1,68,0,1,32,0,22,0,0,0,0,0,1
201245,after,0,1,57,0,0,18,0,4,0,0,0,0,0,0
201250,after,0,1,62,1,1,31,0,24,0,0,0,1,0,1
201248,after,0,1,60,1,0,36,0,42,0,0,0,1,0,0
201241,after,0,1,53,0,0,25,0,25,0,0,0,0,0,0
201240,after,0,1,52,1,0,32,0,24,0,0,0,1,0,0
201238,after,0,1,50,1,0,15,0,17,0,0,0,1,0,0
201236,after,0,1,48,0,1,27,0,25,0,0,0,0,0,1
201223,after,0,1,35,0,0,26,0,20,0,0,0,0,0,0
201228,after,0,1,40,0,0,19,0,27,0,0,0,0,0,0
201229,after,0,1,41,0,0,24,0,19,0,0,0,0,0,0
201218,after,0,1,30,0,0,25,0,28,0,0,0,0,0,0
201201,after,0,1,13,0,1,17,0,9,0,0,0,0,0,1
201145,after,0,1,5,2,0,27,0,6,0,0,0,2,0,0
201617,after,0,1,238,0,0,0,4,0,0,0,0,0,0,0
201502,after,0,1,170,1,0,35,0,15,0,0,0,1,0,0
201247,after,0,1,59,1,0,22,0,30,0,0,0,1,0,0
201235,after,0,1,47,1,1,20,0,8,0,0,0,1,0,1
201232,after,0,1,44,0,1,13,0,5,0,0,0,0,0,1
201230,after,0,1,42,0,0,28,0,21,0,0,0,0,0,0
201221,after,0,1,33,0,0,36,0,40,0,0,0,0,0,0
201214,after,0,1,26,0,0,35,0,25,0,0,0,0,0,0
201207,after,0,1,19,0,0,27,0,27,0,0,0,0,0,0
201209,after,0,1,21,0,0,36,0,27,0,0,0,0,0,0
201204,after,0,1,16,2,0,13,0,24,0,0,0,2,0,0
201152,after,0,1,12,0,0,7,0,11,0,0,0,0,0,0
201140,during,0,0,0,0,0,13,0,12,0,0,0,0,0,0
201139,before,1,0,-1,0,1,46,0,33,0,0,0,0,0,1
201137,before,1,0,-3,0,0,35,0,31,1,0,0,0,0,0
201133,before,1,0,-7,1,0,121,0,46,1,0,0,1,0,0
201126,before,1,0,-14,0,1,56,0,21,0,0,0,0,0,1
201117,before,1,0,-23,0,1,44,7,3,0,0,0,0,1,0
201115,before,1,0,-25,3,1,126,0,109,0,0,0,3,0,1
201134,before,1,0,-6,0,1,59,0,34,2,0,0,0,0,1
201543,after,0,1,211,2,2,47,3,12,7,1,0,2,0,2
201448,after,0,1,164,0,0,31,0,17,0,0,0,0,0,0
201303,after,0,1,67,0,0,9,0,20,0,0,0,0,0,0
201252,after,0,1,64,0,0,4,0,3,0,0,0,0,0,0
201302,after,0,1,66,1,1,13,1,7,0,0,1,0,1,0
201249,after,0,1,61,1,0,34,0,33,0,0,0,1,0,0
201233,after,0,1,45,1,0,9,0,10,0,0,0,1,0,0
201226,after,0,1,38,0,0,8,0,4,0,0,0,0,0,0
201224,after,0,1,36,1,0,16,0,10,0,0,0,1,0,0
201219,after,0,1,31,0,0,20,0,19,0,0,0,0,0,0
201220,after,0,1,32,1,2,35,0,43,1,0,1,0,1,1
201216,after,0,1,28,0,0,46,0,35,0,0,0,0,0,0
201217,after,0,1,29,1,2,37,0,38,1,0,1,0,1,1
201215,after,0,1,27,0,0,40,0,31,0,0,0,0,0,0
201146,after,0,1,6,0,0,30,0,34,1,0,0,0,0,0
201212,after,0,1,24,0,1,27,0,26,0,0,0,0,0,1
201144,after,0,1,4,2,0,26,0,4,0,0,0,2,0,0
201142,after,0,1,2,0,0,11,0,10,0,0,0,0,0,0
201141,after,0,1,1,0,2,19,0,6,0,0,0,0,0,2
201138,before,1,0,-2,1,2,75,0,82,0,0,0,1,0,2
201131,before,1,0,-9,0,0,120,0,42,0,0,0,0,0,0
201132,before,1,0,-8,2,0,95,0,48,0,0,0,2,0,0
201129,before,1,0,-11,2,1,74,0,42,0,0,0,2,0,1
201128,before,1,0,-12,3,4,81,0,81,0,0,0,3,0,4
201143,after,0,1,3,0,0,5,0,11,0,0,0,0,0,0
201147,after,0,1,7,2,3,33,0,26,11,0,1,1,1,2
201130,before,1,0,-10,2,0,81,0,44,0,0,0,2,0,0
201306,after,0,1,70,1,0,41,0,45,0,0,0,1,0,0
201246,after,0,1,58,0,0,17,0,24,0,0,0,0,0,0
201243,after,0,1,55,0,0,22,0,10,0,0,0,0,0,0
201242,after,0,1,54,0,0,33,0,13,0,0,0,0,0,0
201244,after,0,1,56,0,0,37,0,7,0,0,0,0,0,0
201239,after,0,1,51,1,2,16,1,10,1,0,0,1,0,2
201234,after,0,1,46,1,1,15,0,12,0,0,0,1,0,1
201222,after,0,1,34,1,0,22,0,37,0,0,0,1,0,0
201203,after,0,1,15,0,0,17,0,6,0,0,0,0,0,0
201206,after,0,1,18,2,1,10,0,11,0,0,0,2,0,1
201202,after,0,1,14,1,0,15,0,15,0,0,0,1,0,0
201151,after,0,1,11,0,0,19,0,14,1,0,0,0,0,0
201149,after,0,1,9,1,3,28,0,12,8,0,0,1,0,3
201150,after,0,1,10,1,0,32,0,6,1,0,0,1,0,0
201148,after,0,1,8,1,1,28,0,9,3,0,0,1,0,1
201135,before,1,0,-5,1,1,31,0,1,0,0,0,1,0,1
201127,before,1,0,-13,0,0,50,0,14,0,0,0,0,0,0
201125,before,1,0,-15,1,0,46,0,29,0,0,0,1,0,0
201121,before,1,0,-19,0,0,34,0,11,0,0,0,0,0,0
201114,before,1,0,-26,2,0,54,0,35,0,0,0,2,0,0
201113,before,1,0,-27,1,0,65,0,41,0,0,0,1,0,0
201112,before,1,0,-28,0,0,50,0,35,0,0,0,0,0,0
201111,before,1,0,-29,0,1,79,0,64,0,0,0,0,0,1
201110,before,1,0,-30,0,0,55,0,31,0,0,0,0,0,0
201109,before,1,0,-31,0,0,38,0,33,0,0,0,0,0,0
201108,before,1,0,-32,3,1,26,0,19,0,0,0,3,0,1
201107,before,1,0,-33,0,0,52,0,22,0,0,0,0,0,0
201047,before,1,0,-45,0,0,19,0,15,0,0,0,0,0,0
201046,before,1,0,-46,0,1,28,0,20,0,0,0,0,0,1
201049,before,1,0,-43,0,0,15,0,3,0,0,0,0,0,0
201045,before,1,0,-47,0,0,32,0,35,0,0,0,0,0,0
201044,before,1,0,-48,0,0,17,0,11,0,0,0,0,0,0
201043,before,1,0,-49,0,1,31,0,53,0,0,0,0,0,1
201041,before,1,0,-51,1,0,39,0,25,0,0,0,1,0,0
201042,before,1,0,-50,0,0,16,0,7,0,0,0,0,0,0
201040,before,1,0,-52,0,0,71,0,63,0,0,0,0,0,0
201039,before,1,0,-53,1,1,89,0,81,0,0,0,1,0,1
201038,before,1,0,-54,0,0,59,0,53,0,0,0,0,0,0
201037,before,1,0,-55,0,0,43,0,42,0,0,0,0,0,0
201035,before,1,0,-57,0,0,49,0,45,0,0,0,0,0,0
201034,before,1,0,-58,0,0,64,0,65,0,0,0,0,0,0
201033,before,1,0,-59,0,0,55,0,51,0,0,0,0,0,0
201032,before,1,0,-60,1,0,49,0,42,0,0,0,1,0,0
201031,before,1,0,-61,0,0,17,0,27,0,0,0,0,0,0
201029,before,1,0,-63,0,0,39,0,32,0,0,0,0,0,0
201030,before,1,0,-62,0,0,37,0,29,0,0,0,0,0,0
201027,before,1,0,-65,0,0,16,0,18,0,0,0,0,0,0
201023,before,1,0,-69,0,0,6,0,4,0,0,0,0,0,0
201028,before,1,0,-64,2,0,14,0,10,0,0,0,2,0,0
201026,before,1,0,-66,0,0,6,0,5,0,0,0,0,0,0
201020,before,1,0,-72,0,0,11,0,11,0,0,0,0,0,0
201015,before,1,0,-77,0,0,5,0,2,0,0,0,0,0,0
201014,before,1,0,-78,0,0,15,0,10,0,0,0,0,0,0
201013,before,1,0,-79,0,0,16,0,19,0,0,0,0,0,0
201012,before,1,0,-80,0,0,15,0,12,0,0,0,0,0,0
201017,before,1,0,-75,1,1,10,0,8,0,0,0,1,0,1
201010,before,1,0,-82,0,0,8,0,6,0,0,0,0,0,0
201016,before,1,0,-76,0,0,8,0,12,0,0,0,0,0,0
201009,before,1,0,-83,0,0,12,0,33,0,0,0,0,0,0
201006,before,1,0,-86,0,0,3,0,0,0,0,0,0,0,0
200952,before,1,0,-93,0,1,9,0,3,0,0,0,0,0,1
200951,before,1,0,-94,1,0,9,0,7,0,0,0,1,0,0
201004,before,1,0,-88,0,0,10,0,10,0,0,0,0,0,0
201001,before,1,0,-91,0,0,4,0,3,0,0,0,0,0,0
200950,before,1,0,-95,0,0,7,0,8,0,0,0,0,0,0
201003,before,1,0,-89,0,0,18,0,9,0,0,0,0,0,0
200949,before,1,0,-96,1,1,93,0,73,0,0,0,1,0,1
200948,before,1,0,-97,0,0,49,0,41,0,0,0,0,0,0
200946,before,1,0,-99,0,0,23,0,16,0,0,0,0,0,0
200947,before,1,0,-98,1,2,40,0,45,0,0,0,1,0,2
200944,before,1,0,-101,0,1,48,0,40,0,0,0,0,0,1
200943,before,1,0,-102,0,0,21,0,12,0,0,0,0,0,0
200942,before,1,0,-103,0,0,43,0,19,0,0,0,0,0,0
200945,before,1,0,-100,1,0,15,0,15,0,0,0,1,0,0
200941,before,1,0,-104,1,0,61,0,75,0,0,0,1,0,0
200938,before,1,0,-107,3,2,34,0,19,0,0,0,3,0,2
200933,before,1,0,-112,0,0,17,0,0,0,0,0,0,0,0
200936,before,1,0,-109,0,0,14,0,7,0,0,0,0,0,0
200925,before,1,0,-120,2,1,13,0,13,0,0,0,2,0,1
201305,after,0,1,69,0,0,24,0,36,0,0,0,0,0,0
201227,after,0,1,39,2,1,10,1,24,1,0,1,1,0,1
201225,after,0,1,37,1,0,23,0,4,0,0,0,1,0,0
201124,before,1,0,-16,1,0,60,0,57,0,0,0,1,0,0
201123,before,1,0,-17,0,2,59,0,26,0,0,0,0,0,2
201122,before,1,0,-18,1,0,64,0,45,0,0,0,1,0,0
201120,before,1,0,-20,1,0,23,1,8,1,0,0,1,0,0
201119,before,1,0,-21,0,0,21,0,20,0,0,0,0,0,0
201116,before,1,0,-24,2,0,74,1,48,1,0,1,1,0,0
201118,before,1,0,-22,0,0,29,0,15,0,0,0,0,0,0
201104,before,1,0,-36,0,0,17,0,19,0,0,0,0,0,0
201106,before,1,0,-34,0,0,42,0,29,0,0,0,0,0,0
201105,before,1,0,-35,1,0,20,0,8,0,0,0,1,0,0
201102,before,1,0,-38,1,0,8,0,5,0,0,0,1,0,0
201101,before,1,0,-39,0,0,8,0,6,0,0,0,0,0,0
201052,before,1,0,-40,0,0,4,0,18,0,0,0,0,0,0
201050,before,1,0,-42,0,0,23,0,21,0,0,0,0,0,0
201048,before,1,0,-44,0,0,3,0,2,0,0,0,0,0,0
201022,before,1,0,-70,0,0,9,0,11,0,0,0,0,0,0
201025,before,1,0,-67,0,0,10,0,10,0,0,0,0,0,0
201021,before,1,0,-71,0,0,17,0,14,0,0,0,0,0,0
201024,before,1,0,-68,0,0,5,0,0,0,0,0,0,0,0
201018,before,1,0,-74,2,1,21,0,16,0,0,0,2,0,1
201019,before,1,0,-73,1,0,8,0,10,0,0,0,1,0,0
201011,before,1,0,-81,0,0,6,0,3,0,0,0,0,0,0
201007,before,1,0,-85,1,0,5,0,7,0,0,0,1,0,0
201008,before,1,0,-84,0,1,42,0,8,0,0,0,0,0,1
201005,before,1,0,-87,0,0,5,0,4,0,0,0,0,0,0
201002,before,1,0,-90,0,0,7,0,8,0,0,0,0,0,0
200953,before,1,0,-92,0,0,2,0,5,0,0,0,0,0,0
200940,before,1,0,-105,0,0,50,0,37,0,0,0,0,0,0
200939,before,1,0,-106,2,1,31,0,47,0,0,0,2,0,1
200937,before,1,0,-108,0,0,13,0,63,0,0,0,0,0,0
200934,before,1,0,-111,0,0,40,0,12,0,0,0,0,0,0
200932,before,1,0,-113,0,0,10,0,6,0,0,0,0,0,0
200931,before,1,0,-114,0,1,11,0,16,0,0,0,0,0,1
200929,before,1,0,-116,0,0,25,0,35,0,0,0,0,0,0
200928,before,1,0,-117,0,0,46,0,22,0,0,0,0,0,0
200930,before,1,0,-115,1,1,7,0,12,0,0,0,1,0,1
200927,before,1,0,-118,0,0,18,0,22,0,0,0,0,0,0
200926,before,1,0,-119,2,0,17,0,8,0,0,0,2,0,0
200924,before,1,0,-121,0,0,14,0,16,0,0,0,0,0,0
200921,before,1,0,-124,1,1,5,0,16,0,0,0,1,0,1
200919,before,1,0,-126,0,0,86,0,78,0,0,0,0,0,0
200920,before,1,0,-125,0,0,23,0,12,0,0,0,0,0,0
200918,before,1,0,-127,0,0,18,0,8,0,0,0,0,0,0
200917,before,1,0,-128,1,0,85,0,68,0,0,0,1,0,0
200916,before,1,0,-129,0,0,77,0,57,0,0,0,0,0,0
200915,before,1,0,-130,0,0,73,0,42,0,0,0,0,0,0
200914,before,1,0,-131,0,1,56,0,51,0,0,0,0,0,1
200912,before,1,0,-133,1,1,16,0,13,0,0,0,1,0,1
200911,before,1,0,-134,0,0,12,0,11,0,0,0,0,0,0
200913,before,1,0,-132,1,0,16,0,7,0,0,0,1,0,0
200910,before,1,0,-135,1,0,12,0,11,0,0,0,1,0,0
200909,before,1,0,-136,2,1,30,0,26,0,0,0,2,0,1
200908,before,1,0,-137,5,0,20,0,15,0,0,0,5,0,0
201103,before,1,0,-37,0,0,4,0,0,0,0,0,0,0,0
201051,before,1,0,-41,0,0,7,0,0,0,0,0,0,0,0
200922,before,1,0,-123,0,0,3,0,0,0,0,0,0,0,0
200923,before,1,0,-122,0,0,1,0,0,0,0,0,0,0,0
200635,before,1,0,-266,2,3,60,0,0,0,0,0,2,0,3
200631,before,1,0,-270,2,0,32,0,0,0,0,0,2,0,0
200634,before,1,0,-267,0,0,6,0,0,0,0,0,0,0,0
200633,before,1,0,-268,0,0,3,0,0,0,0,0,0,0,0
200632,before,1,0,-269,0,0,12,0,0,0,0,0,0,0,0
200630,before,1,0,-271,0,0,14,0,0,0,0,0,0,0,0
200629,before,1,0,-272,1,0,13,0,0,0,0,0,1,0,0
200935,before,1,0,-110,0,0,8,0,0,0,0,0,0,0,0
201036,before,1,0,-56,0,0,3,0,0,0,0,0,0,0,0
200636,before,1,0,-265,0,1,5,0,0,0,0,0,0,0,1
200628,before,1,0,-273,1,0,2,0,0,0,0,0,1,0,0
200607,before,1,0,-294,1,1,1,0,0,0,0,0,1,0,1
