WEEK_NUMBER,acq_cat,before_acq,after_acq,acq_diff,arrivals,departures,commits,comments,mergers,pullrequests,issues,arrivals_user,arrivals_dev,departures_user,departures_dev
201237,before,1,0,-125,1,1,58,16,0,0,8,1,0,1,0
201229,before,1,0,-133,3,2,65,21,0,0,19,3,0,2,0
201235,before,1,0,-127,0,0,126,27,0,2,16,0,0,0,0
201306,before,1,0,-104,3,1,9,12,0,1,4,3,0,1,0
201239,before,1,0,-123,1,0,7,3,0,0,3,1,0,0,0
201234,before,1,0,-128,1,1,122,27,1,3,7,1,0,1,0
201316,before,1,0,-94,2,0,79,24,0,0,7,2,0,0,0
201227,before,1,0,-135,0,0,21,3,0,0,4,0,0,0,0
201228,before,1,0,-134,0,0,16,8,0,0,5,0,0,0,0
201324,before,1,0,-86,3,4,19,22,0,1,4,3,0,4,0
201315,before,1,0,-95,6,4,37,20,0,1,10,4,2,3,1
201310,before,1,0,-100,0,1,92,19,6,2,14,0,0,1,0
201301,before,1,0,-109,2,1,71,36,0,4,9,2,0,1,0
201236,before,1,0,-126,3,2,35,9,1,1,9,2,1,1,1
201233,before,1,0,-129,2,2,91,43,14,5,5,2,0,1,1
201533,after,0,1,27,1,2,1,4,1,1,0,1,0,2,0
201534,after,0,1,28,4,4,1,9,0,1,1,4,0,3,1
201611,after,0,1,58,2,0,0,13,0,0,4,2,0,0,0
201602,after,0,1,49,2,3,0,17,0,1,3,2,0,3,0
201601,after,0,1,48,4,5,0,20,0,1,4,4,0,5,0
201550,after,0,1,44,2,4,1,5,0,11,4,2,0,4,0
201544,after,0,1,38,2,0,0,22,0,0,2,2,0,0,0
201545,after,0,1,39,4,6,0,21,0,0,7,4,0,6,0
201543,after,0,1,37,3,2,0,27,0,0,1,3,0,2,0
201541,after,0,1,35,3,2,1,2,0,0,5,3,0,2,0
201535,after,0,1,29,1,4,6,35,0,0,1,1,0,4,0
201529,after,0,1,23,3,3,2,3,0,2,1,2,1,3,0
201527,after,0,1,21,2,2,1,6,0,0,4,2,0,1,1
201524,after,0,1,18,3,3,7,6,0,1,3,3,0,3,0
201522,after,0,1,16,2,4,5,8,0,0,1,2,0,4,0
201521,after,0,1,15,2,2,33,41,1,2,3,1,1,2,0
201526,after,0,1,20,1,4,2,41,2,0,4,1,0,3,1
201520,after,0,1,14,6,5,14,20,0,1,6,5,1,5,0
201525,after,0,1,19,1,1,2,20,0,1,5,0,1,0,1
201519,after,0,1,13,1,0,65,27,11,1,9,1,0,0,0
201517,after,0,1,11,2,3,42,63,0,6,14,2,0,3,0
201518,after,0,1,12,4,6,52,51,0,6,26,4,0,5,1
201514,after,0,1,8,2,1,5,16,0,4,4,2,0,0,1
201513,after,0,1,7,1,2,17,14,0,0,3,1,0,2,0
201507,after,0,1,1,2,2,3,44,0,4,5,2,0,2,0
201502,before,1,0,-4,1,5,13,44,0,0,15,1,0,5,0
201504,before,1,0,-2,3,5,19,45,5,1,7,3,0,5,0
201503,before,1,0,-3,2,4,13,9,0,1,8,2,0,3,1
201508,after,0,1,2,1,2,0,11,0,0,3,1,0,2,0
201450,before,1,0,-8,3,4,3,13,0,5,11,2,1,4,0
201449,before,1,0,-9,0,2,47,30,0,1,18,0,0,2,0
201444,before,1,0,-14,4,3,21,12,0,2,7,4,0,3,0
201446,before,1,0,-12,5,3,22,54,0,2,19,5,0,2,1
201445,before,1,0,-13,9,4,30,27,0,0,11,9,0,4,0
201447,before,1,0,-11,2,6,20,63,0,0,10,2,0,6,0
201505,before,1,0,-1,3,3,14,19,0,4,9,2,1,2,1
201442,before,1,0,-16,4,4,9,22,0,0,8,4,0,3,1
201435,before,1,0,-23,3,3,17,35,0,0,14,3,0,2,1
201434,before,1,0,-24,1,2,12,16,0,0,9,1,0,2,0
201427,before,1,0,-31,6,1,35,7,0,1,3,5,1,1,0
201433,before,1,0,-25,1,0,62,30,0,1,14,1,0,0,0
201415,before,1,0,-43,0,2,22,14,0,0,2,0,0,2,0
201409,before,1,0,-49,3,5,9,11,0,2,2,3,0,4,1
201407,before,1,0,-51,2,2,23,18,0,0,9,2,0,2,0
201404,before,1,0,-54,3,3,17,10,0,0,7,3,0,3,0
201350,before,1,0,-60,2,4,30,8,0,3,5,2,0,2,2
201351,before,1,0,-59,4,1,34,31,0,4,19,3,1,0,1
201347,before,1,0,-63,3,1,75,11,0,0,10,3,0,1,0
201349,before,1,0,-61,3,6,17,35,0,2,11,1,2,6,0
201346,before,1,0,-64,2,3,76,45,0,2,13,2,0,3,0
201336,before,1,0,-74,4,6,21,45,0,4,5,4,0,6,0
201330,before,1,0,-80,6,6,18,10,0,0,8,6,0,6,0
201333,before,1,0,-77,1,0,18,2,0,0,4,1,0,0,0
201335,before,1,0,-75,1,0,5,12,0,0,1,1,0,0,0
201339,before,1,0,-71,10,6,82,86,0,3,18,9,1,6,0
201327,before,1,0,-83,4,2,2,21,0,0,4,4,0,2,0
201321,before,1,0,-89,3,2,24,29,0,3,10,3,0,2,0
201337,before,1,0,-73,5,5,23,12,0,2,5,5,0,5,0
201325,before,1,0,-85,2,2,24,23,0,0,5,2,0,1,1
201320,before,1,0,-90,1,2,21,30,0,2,8,1,0,2,0
201323,before,1,0,-87,1,0,8,10,0,1,3,1,0,0,0
201319,before,1,0,-91,3,4,52,46,0,0,11,3,0,4,0
201317,before,1,0,-93,2,3,13,33,0,2,12,2,0,3,0
201314,before,1,0,-96,3,2,28,17,0,0,15,3,0,2,0
201311,before,1,0,-99,1,0,17,1,0,1,6,0,1,0,0
201318,before,1,0,-92,0,0,42,60,0,1,18,0,0,0,0
201304,before,1,0,-106,1,1,6,10,0,1,8,1,0,1,0
201305,before,1,0,-105,1,0,4,7,0,0,2,1,0,0,0
201251,before,1,0,-111,0,0,16,5,0,0,4,0,0,0,0
201242,before,1,0,-120,0,0,1,3,0,0,0,0,0,0,0
201243,before,1,0,-119,0,0,7,3,0,0,2,0,0,0,0
201247,before,1,0,-115,0,1,1,2,0,0,2,0,0,0,1
201248,before,1,0,-114,1,0,4,2,0,0,0,1,0,0,0
201250,before,1,0,-112,1,1,11,30,0,0,6,1,0,1,0
201223,before,1,0,-139,1,0,53,26,0,0,14,0,1,0,0
201617,after,0,1,64,3,0,0,5,0,1,4,3,0,0,0
201605,after,0,1,52,1,0,2,10,2,3,3,1,0,0,0
201613,after,0,1,60,2,0,0,7,0,0,3,2,0,0,0
201615,after,0,1,62,3,0,0,4,0,0,3,3,0,0,0
201614,after,0,1,61,3,0,0,7,0,7,6,3,0,0,0
201606,after,0,1,53,2,0,0,15,0,1,3,2,0,0,0
201537,after,0,1,31,3,2,20,16,1,2,5,2,1,2,0
201425,before,1,0,-33,0,2,28,5,0,2,1,0,0,0,2
201423,before,1,0,-35,1,0,29,5,0,0,1,1,0,0,0
201419,before,1,0,-39,0,1,63,3,0,0,2,0,0,1,0
201341,before,1,0,-69,1,2,58,19,0,1,7,1,0,2,0
201334,before,1,0,-76,2,2,14,12,0,0,8,2,0,2,0
201224,before,1,0,-138,0,0,11,3,0,0,2,0,0,0,0
201436,before,1,0,-22,6,4,29,21,0,2,11,4,2,3,1
201437,before,1,0,-21,3,4,24,22,0,0,7,2,1,4,0
201420,before,1,0,-38,3,3,73,14,0,0,4,3,0,3,0
201417,before,1,0,-41,2,0,36,7,0,2,3,0,2,0,0
201402,before,1,0,-56,0,2,12,11,0,0,6,0,0,2,0
201416,before,1,0,-42,2,5,49,12,0,1,2,2,0,4,1
201331,before,1,0,-79,7,8,64,31,0,2,9,6,1,7,1
201523,after,0,1,17,1,0,0,1,0,0,4,1,0,0,0
201516,after,0,1,10,4,2,27,23,0,6,12,4,0,2,0
201515,after,0,1,9,3,2,31,21,0,3,4,3,0,2,0
201512,after,0,1,6,3,1,9,28,0,1,9,3,0,1,0
201511,after,0,1,5,2,1,1,3,0,2,0,1,1,1,0
201501,before,1,0,-5,2,0,0,11,0,0,2,2,0,0,0
201452,before,1,0,-6,1,3,3,21,0,1,3,1,0,3,0
201451,before,1,0,-7,4,4,22,41,0,1,12,3,1,3,1
201448,before,1,0,-10,4,4,27,38,6,1,10,4,0,4,0
201510,after,0,1,4,1,1,3,9,0,2,0,1,0,1,0
201438,before,1,0,-20,5,7,15,13,0,1,5,5,0,6,1
201432,before,1,0,-26,3,1,39,6,4,1,4,3,0,1,0
201428,before,1,0,-30,1,2,48,6,1,1,4,0,1,2,0
201426,before,1,0,-32,2,2,31,15,1,1,6,2,0,2,0
201424,before,1,0,-34,3,2,47,20,0,1,6,2,1,2,0
201422,before,1,0,-36,5,5,25,15,0,3,3,5,0,5,0
201418,before,1,0,-40,3,1,50,19,1,1,3,3,0,1,0
201406,before,1,0,-52,2,2,32,24,0,3,3,2,0,2,0
201408,before,1,0,-50,3,3,31,19,0,1,7,3,0,3,0
201405,before,1,0,-53,3,1,15,15,0,0,11,2,1,1,0
201352,before,1,0,-58,2,1,21,9,0,0,3,2,0,1,0
201414,before,1,0,-44,2,0,5,18,1,3,3,2,0,0,0
201343,before,1,0,-67,2,1,41,30,0,2,6,1,1,1,0
201332,before,1,0,-78,1,0,20,5,0,1,4,0,1,0,0
201329,before,1,0,-81,2,3,5,7,0,2,4,1,1,3,0
201328,before,1,0,-82,0,0,29,10,0,0,5,0,0,0,0
201322,before,1,0,-88,2,4,5,6,0,2,2,1,1,3,1
201528,after,0,1,22,4,5,3,8,0,1,3,4,0,5,0
201443,before,1,0,-15,1,1,8,1,0,1,2,1,0,1,0
201421,before,1,0,-37,3,5,37,11,0,1,1,3,0,5,0
201410,before,1,0,-48,3,3,6,5,0,1,1,2,1,3,0
201344,before,1,0,-66,3,2,64,5,0,1,11,3,0,2,0
201312,before,1,0,-98,3,2,95,36,5,2,6,3,0,2,0
201225,before,1,0,-137,5,1,32,7,0,2,3,3,2,1,0
201226,before,1,0,-136,0,2,12,8,7,0,3,0,0,1,1
201222,before,1,0,-140,0,0,39,0,0,0,0,0,0,0,0
201221,before,1,0,-141,1,1,22,0,0,0,0,0,1,0,1
201220,before,1,0,-142,0,0,8,0,0,0,0,0,0,0,0
201219,before,1,0,-143,0,0,5,1,0,0,4,0,0,0,0
201218,before,1,0,-144,0,0,26,0,0,0,3,0,0,0,0
201217,before,1,0,-145,1,0,7,0,0,0,0,0,1,0,0
201309,before,1,0,-101,2,0,20,16,3,1,6,2,0,0,0
201308,before,1,0,-102,3,2,6,15,0,1,4,3,0,1,1
201303,before,1,0,-107,3,1,29,5,0,0,9,3,0,1,0
201245,before,1,0,-117,2,2,16,14,0,0,13,2,0,2,0
201244,before,1,0,-118,2,2,3,5,0,0,11,2,0,2,0
201231,before,1,0,-131,1,0,37,4,0,1,6,0,1,0,0
201252,before,1,0,-110,3,2,16,10,0,1,6,0,3,0,2
201230,before,1,0,-132,0,0,50,7,0,0,4,0,0,0,0
201307,before,1,0,-103,2,1,13,23,1,3,1,2,0,1,0
201246,before,1,0,-116,0,0,4,1,0,0,3,0,0,0,0
201241,before,1,0,-121,0,0,2,1,0,0,2,0,0,0,0
201232,before,1,0,-130,1,0,12,2,0,3,5,0,1,0,0
201213,before,1,0,-149,0,0,28,0,0,0,2,0,0,0,0
201212,before,1,0,-150,0,0,10,0,0,0,0,0,0,0,0
201211,before,1,0,-151,1,0,20,0,0,0,0,0,1,0,0
201214,before,1,0,-148,0,0,4,0,0,0,0,0,0,0,0
201240,before,1,0,-122,1,1,3,2,0,0,3,1,0,1,0
201209,before,1,0,-153,0,0,1,0,0,0,0,0,0,0,0
201208,before,1,0,-154,1,0,2,0,0,0,0,0,1,0,0
201509,after,0,1,3,0,1,0,3,0,0,0,0,0,1,0
201506,during,0,0,0,0,2,2,11,0,3,5,0,0,2,0
201413,before,1,0,-45,2,4,2,7,1,1,2,1,1,3,1
201249,before,1,0,-113,1,0,1,0,0,0,2,1,0,0,0
201216,before,1,0,-146,0,0,2,0,0,0,0,0,0,0,0
201411,before,1,0,-47,2,0,2,2,0,1,5,2,0,0,0
201412,before,1,0,-46,6,5,2,8,0,1,4,5,1,4,1
201532,after,0,1,26,6,2,0,9,0,1,4,5,1,2,0
201616,after,0,1,63,3,0,0,5,0,0,4,3,0,0,0
201612,after,0,1,59,0,0,0,6,0,0,1,0,0,0,0
201530,after,0,1,24,1,2,0,1,0,2,2,1,0,2,0
201609,after,0,1,56,1,0,0,5,0,2,2,1,0,0,0
201531,after,0,1,25,1,2,1,1,0,0,0,1,0,1,1
201401,before,1,0,-57,3,0,0,2,0,0,2,3,0,0,0
