WEEK_NUMBER,acq_cat,before_acq,after_acq,acq_diff,arrivals,departures,commits,comments,mergers,pullrequests,issues,arrivals_user,arrivals_dev,departures_user,departures_dev
201418,before,1,0,-33,0,0,51,69,0,11,6,0,0,0,0
201412,before,1,0,-39,0,0,75,52,0,7,3,0,0,0,0
201417,before,1,0,-34,0,0,55,32,0,2,2,0,0,0,0
201406,before,1,0,-45,0,0,37,40,0,2,5,0,0,0,0
201407,before,1,0,-44,1,0,50,21,0,3,1,1,0,0,0
201409,before,1,0,-42,0,0,91,47,0,4,4,0,0,0,0
201402,before,1,0,-49,0,0,27,21,0,9,3,0,0,0,0
201408,before,1,0,-43,0,1,51,13,0,2,2,0,0,1,0
201404,before,1,0,-47,0,0,40,14,0,2,4,0,0,0,0
201352,before,1,0,-51,1,0,19,24,0,1,2,1,0,0,0
201350,before,1,0,-53,1,0,58,34,0,9,5,1,0,0,0
201345,before,1,0,-58,0,0,63,30,0,4,6,0,0,0,0
201348,before,1,0,-55,0,0,83,45,3,2,4,0,0,0,0
201344,before,1,0,-59,0,0,22,24,0,1,6,0,0,0,0
201347,before,1,0,-56,0,0,87,25,0,5,2,0,0,0,0
201343,before,1,0,-60,1,1,98,25,0,6,7,1,0,1,0
201342,before,1,0,-61,0,0,100,24,0,5,5,0,0,0,0
201317,before,1,0,-86,0,0,50,12,0,8,4,0,0,0,0
201311,before,1,0,-92,0,0,62,26,0,8,1,0,0,0,0
201320,before,1,0,-83,1,1,49,12,0,6,1,1,0,1,0
201322,before,1,0,-81,0,0,56,4,1,0,0,0,0,0,0
201316,before,1,0,-87,0,0,80,18,0,3,1,0,0,0,0
201319,before,1,0,-84,0,0,40,13,0,6,2,0,0,0,0
201335,before,1,0,-68,0,0,67,15,0,0,0,0,0,0,0
201314,before,1,0,-89,0,0,65,6,0,3,3,0,0,0,0
201315,before,1,0,-88,0,0,35,1,0,0,0,0,0,0,0
201310,before,1,0,-93,0,0,30,10,0,2,3,0,0,0,0
201309,before,1,0,-94,2,2,53,26,0,5,2,2,0,2,0
201318,before,1,0,-85,0,0,51,26,0,4,7,0,0,0,0
201313,before,1,0,-90,0,0,31,4,0,2,1,0,0,0,0
201312,before,1,0,-91,0,0,31,11,0,2,4,0,0,0,0
201308,before,1,0,-95,0,0,54,14,0,7,3,0,0,0,0
201307,before,1,0,-96,0,0,40,2,0,2,1,0,0,0,0
201249,before,1,0,-106,1,0,65,44,0,12,11,0,1,0,0
201251,before,1,0,-104,0,0,55,47,2,6,2,0,0,0,0
201252,before,1,0,-103,0,0,10,10,1,3,1,0,0,0,0
201302,before,1,0,-101,0,0,42,16,3,6,3,0,0,0,0
201301,before,1,0,-102,0,0,30,25,2,3,2,0,0,0,0
201248,before,1,0,-107,0,0,61,8,0,4,0,0,0,0,0
201245,before,1,0,-110,0,0,39,0,0,1,1,0,0,0,0
201244,before,1,0,-111,0,0,19,1,0,2,0,0,0,0,0
201243,before,1,0,-112,0,0,48,10,0,1,1,0,0,0,0
201303,before,1,0,-100,0,0,40,22,0,3,4,0,0,0,0
201336,before,1,0,-67,0,0,50,4,0,0,0,0,0,0,0
201238,before,1,0,-117,1,0,66,28,0,4,6,0,1,0,0
201233,before,1,0,-122,0,0,52,33,0,4,5,0,0,0,0
201237,before,1,0,-118,0,0,69,16,0,3,7,0,0,0,0
201240,before,1,0,-115,0,0,54,6,0,6,3,0,0,0,0
201232,before,1,0,-123,0,0,42,44,0,2,6,0,0,0,0
201236,before,1,0,-119,0,0,52,8,0,3,3,0,0,0,0
201235,before,1,0,-120,0,0,40,6,0,1,3,0,0,0,0
201234,before,1,0,-121,0,0,55,5,0,2,1,0,0,0,0
201341,before,1,0,-62,0,0,40,0,0,1,0,0,0,0,0
201340,before,1,0,-63,0,0,44,7,0,0,0,0,0,0,0
201337,before,1,0,-66,0,0,64,10,0,0,0,0,0,0,0
201334,before,1,0,-69,0,0,65,20,0,0,0,0,0,0,0
201333,before,1,0,-70,0,0,45,26,0,0,0,0,0,0,0
201332,before,1,0,-71,0,0,53,2,15,0,0,0,0,0,0
201330,before,1,0,-73,0,0,43,22,0,0,0,0,0,0,0
201329,before,1,0,-74,0,0,58,3,0,0,0,0,0,0,0
201328,before,1,0,-75,0,0,56,0,0,0,0,0,0,0,0
201325,before,1,0,-78,0,0,37,5,0,0,0,0,0,0,0
201323,before,1,0,-80,0,0,84,28,0,0,0,0,0,0,0
201321,before,1,0,-82,0,0,49,0,0,0,0,0,0,0,0
201306,before,1,0,-97,0,0,35,19,0,2,0,0,0,0,0
201247,before,1,0,-108,0,0,34,5,0,0,0,0,0,0,0
201246,before,1,0,-109,0,0,17,1,0,1,2,0,0,0,0
201231,before,1,0,-124,1,0,64,35,0,4,6,0,1,0,0
201534,after,0,1,35,1,1,63,38,1,20,0,0,1,0,1
201532,after,0,1,33,0,0,95,43,0,12,0,0,0,0,0
201525,after,0,1,26,1,2,14,5,0,3,0,1,0,2,0
201508,after,0,1,9,0,0,51,27,1,9,2,0,0,0,0
201501,after,0,1,2,0,0,28,34,0,3,7,0,0,0,0
201441,before,1,0,-10,2,1,87,48,4,13,4,2,0,1,0
201401,before,1,0,-50,0,1,3,14,0,0,1,0,0,1,0
201327,before,1,0,-76,0,0,20,1,0,0,0,0,0,0,0
201230,before,1,0,-125,0,1,48,35,0,2,6,0,0,0,1
201225,before,1,0,-130,0,0,47,23,0,4,3,0,0,0,0
201223,before,1,0,-132,0,0,17,18,0,1,4,0,0,0,0
201229,before,1,0,-126,0,0,37,18,1,2,3,0,0,0,0
201227,before,1,0,-128,0,0,47,13,0,5,0,0,0,0,0
201228,before,1,0,-127,0,0,44,17,0,0,4,0,0,0,0
201222,before,1,0,-133,0,0,62,12,0,0,6,0,0,0,0
201220,before,1,0,-135,0,0,29,5,0,4,1,0,0,0,0
201219,before,1,0,-136,0,0,53,8,0,0,2,0,0,0,0
201221,before,1,0,-134,0,0,46,16,0,3,10,0,0,0,0
201218,before,1,0,-137,0,0,53,21,0,5,2,0,0,0,0
201226,before,1,0,-129,1,0,14,11,0,5,2,0,1,0,0
201217,before,1,0,-138,0,0,68,7,0,1,3,0,0,0,0
201213,before,1,0,-142,0,0,44,1,0,1,1,0,0,0,0
201215,before,1,0,-140,0,0,33,3,0,0,3,0,0,0,0
201210,before,1,0,-145,0,0,35,8,0,0,5,0,0,0,0
201214,before,1,0,-141,0,0,12,0,0,0,3,0,0,0,0
201209,before,1,0,-146,0,0,25,14,0,0,2,0,0,0,0
201208,before,1,0,-147,0,0,31,6,0,0,3,0,0,0,0
201212,before,1,0,-143,0,0,20,27,0,1,1,0,0,0,0
201207,before,1,0,-148,0,0,15,14,0,0,5,0,0,0,0
201224,before,1,0,-131,0,0,19,2,0,0,0,0,0,0,0
201206,before,1,0,-149,0,1,25,5,0,0,5,0,0,1,0
201205,before,1,0,-150,1,0,72,725,0,0,161,1,0,0,0
201338,before,1,0,-65,0,0,16,1,0,1,1,0,0,0,0
201331,before,1,0,-72,0,0,82,15,0,0,0,0,0,0,0
201324,before,1,0,-79,0,0,12,1,0,0,0,0,0,0,0
201216,before,1,0,-139,0,0,43,0,0,1,2,0,0,0,0
201211,before,1,0,-144,1,1,89,8,0,1,2,1,0,1,0
201151,before,1,0,-156,0,0,38,0,0,0,0,0,0,0,0
201149,before,1,0,-158,0,0,58,0,0,0,0,0,0,0,0
201204,before,1,0,-151,0,0,58,0,0,0,0,0,0,0,0
201203,before,1,0,-152,0,0,70,0,0,0,0,0,0,0,0
201150,before,1,0,-157,0,0,39,0,0,0,0,0,0,0,0
201148,before,1,0,-159,0,0,62,0,0,0,0,0,0,0,0
201147,before,1,0,-160,0,0,41,0,0,0,0,0,0,0,0
201145,before,1,0,-162,0,0,21,0,0,0,0,0,0,0,0
201146,before,1,0,-161,0,0,5,0,0,0,0,0,0,0,0
201144,before,1,0,-163,0,0,44,0,0,0,0,0,0,0,0
201140,before,1,0,-167,0,0,55,0,0,0,0,0,0,0,0
201142,before,1,0,-165,0,0,62,0,0,0,0,0,0,0,0
201137,before,1,0,-170,0,0,2,0,0,0,0,0,0,0,0
201143,before,1,0,-164,0,0,12,0,0,0,0,0,0,0,0
201141,before,1,0,-166,0,0,56,0,0,0,0,0,0,0,0
201139,before,1,0,-168,0,0,58,0,0,0,0,0,0,0,0
201138,before,1,0,-169,0,0,24,0,0,0,0,0,0,0,0
201136,before,1,0,-171,0,0,20,0,0,0,0,0,0,0,0
201132,before,1,0,-175,0,0,59,0,0,0,0,0,0,0,0
201135,before,1,0,-172,0,0,60,0,0,0,0,0,0,0,0
201133,before,1,0,-174,0,0,75,0,0,0,0,0,0,0,0
201134,before,1,0,-173,0,0,39,0,0,0,0,0,0,0,0
201131,before,1,0,-176,0,0,68,0,0,0,0,0,0,0,0
201130,before,1,0,-177,0,0,30,0,0,0,0,0,0,0,0
201129,before,1,0,-178,0,0,45,0,0,0,0,0,0,0,0
201128,before,1,0,-179,0,0,73,0,0,0,0,0,0,0,0
201127,before,1,0,-180,0,0,49,0,0,0,0,0,0,0,0
201126,before,1,0,-181,0,0,32,0,0,0,0,0,0,0,0
201125,before,1,0,-182,0,0,15,0,0,0,0,0,0,0,0
201123,before,1,0,-184,0,0,23,0,0,0,0,0,0,0,0
201124,before,1,0,-183,0,0,72,0,0,0,0,0,0,0,0
201122,before,1,0,-185,0,0,47,0,0,0,0,0,0,0,0
201121,before,1,0,-186,0,0,37,0,0,0,0,0,0,0,0
201119,before,1,0,-188,0,0,77,0,0,0,0,0,0,0,0
201120,before,1,0,-187,0,0,60,0,0,0,0,0,0,0,0
201115,before,1,0,-192,0,0,72,0,0,0,0,0,0,0,0
201118,before,1,0,-189,0,0,33,0,0,0,0,0,0,0,0
201117,before,1,0,-190,0,0,28,0,0,0,0,0,0,0,0
201110,before,1,0,-197,0,0,68,0,0,0,0,0,0,0,0
201114,before,1,0,-193,0,0,91,0,0,0,0,0,0,0,0
201111,before,1,0,-196,0,0,18,0,0,0,0,0,0,0,0
201113,before,1,0,-194,0,0,39,0,0,0,0,0,0,0,0
201112,before,1,0,-195,0,0,72,0,0,0,0,0,0,0,0
201106,before,1,0,-201,0,0,38,0,0,0,0,0,0,0,0
201109,before,1,0,-198,0,0,25,0,0,0,0,0,0,0,0
201107,before,1,0,-200,0,0,36,0,0,0,0,0,0,0,0
201108,before,1,0,-199,1,0,55,0,0,0,0,0,1,0,0
201105,before,1,0,-202,0,0,62,0,0,0,0,0,0,0,0
201104,before,1,0,-203,0,0,51,0,0,0,0,0,0,0,0
201102,before,1,0,-205,0,0,2,0,0,0,0,0,0,0,0
201101,before,1,0,-206,0,0,6,0,0,0,0,0,0,0,0
201052,before,1,0,-207,0,0,1,0,0,0,0,0,0,0,0
201051,before,1,0,-208,0,0,3,0,0,0,0,0,0,0,0
201050,before,1,0,-209,0,0,5,0,0,0,0,0,0,0,0
201049,before,1,0,-210,0,0,2,0,0,0,0,0,0,0,0
201048,before,1,0,-211,0,0,5,0,0,0,0,0,0,0,0
201046,before,1,0,-213,0,0,7,0,0,0,0,0,0,0,0
201045,before,1,0,-214,1,0,53,0,0,0,0,0,1,0,0
201326,before,1,0,-77,0,0,6,0,0,0,0,0,0,0,0
201202,before,1,0,-153,0,0,35,0,0,0,0,0,0,0,0
201201,before,1,0,-154,0,0,54,0,0,0,0,0,0,0,0
201152,before,1,0,-155,0,0,54,0,0,0,0,0,0,0,0
201116,before,1,0,-191,0,0,22,0,0,0,0,0,0,0,0
201044,before,1,0,-215,0,0,25,0,0,0,0,0,0,0,0
201043,before,1,0,-216,0,0,52,0,0,0,0,0,0,0,0
201042,before,1,0,-217,0,0,50,0,0,0,0,0,0,0,0
201041,before,1,0,-218,0,0,40,0,0,0,0,0,0,0,0
201039,before,1,0,-220,0,0,11,0,0,0,0,0,0,0,0
201038,before,1,0,-221,0,0,1,0,0,0,0,0,0,0,0
201037,before,1,0,-222,0,0,10,0,0,0,0,0,0,0,0
201040,before,1,0,-219,0,0,12,0,0,0,0,0,0,0,0
201036,before,1,0,-223,0,0,2,0,0,0,0,0,0,0,0
201031,before,1,0,-228,0,0,18,0,0,0,0,0,0,0,0
201030,before,1,0,-229,0,0,5,0,0,0,0,0,0,0,0
201029,before,1,0,-230,0,0,28,0,0,0,0,0,0,0,0
201025,before,1,0,-234,0,0,25,0,0,0,0,0,0,0,0
201028,before,1,0,-231,0,0,19,0,0,0,0,0,0,0,0
201024,before,1,0,-235,0,0,21,0,0,0,0,0,0,0,0
201026,before,1,0,-233,0,0,2,0,0,0,0,0,0,0,0
201020,before,1,0,-239,0,0,24,0,0,0,0,0,0,0,0
201016,before,1,0,-243,0,0,54,0,0,0,0,0,0,0,0
201021,before,1,0,-238,0,0,7,0,0,0,0,0,0,0,0
201019,before,1,0,-240,0,0,1,0,0,0,0,0,0,0,0
201018,before,1,0,-241,0,0,4,0,0,0,0,0,0,0,0
201015,before,1,0,-244,0,0,34,0,0,0,0,0,0,0,0
201014,before,1,0,-245,0,0,46,0,0,0,0,0,0,0,0
201012,before,1,0,-247,0,0,56,0,0,0,0,0,0,0,0
201009,before,1,0,-250,0,0,7,0,0,0,0,0,0,0,0
201008,before,1,0,-251,0,0,31,0,0,0,0,0,0,0,0
201007,before,1,0,-252,0,0,38,0,0,0,0,0,0,0,0
201006,before,1,0,-253,0,0,17,0,0,0,0,0,0,0,0
201005,before,1,0,-254,0,0,27,0,0,0,0,0,0,0,0
201004,before,1,0,-255,0,0,5,0,0,0,0,0,0,0,0
201001,before,1,0,-258,0,0,23,0,0,0,0,0,0,0,0
200951,before,1,0,-261,0,0,18,0,0,0,0,0,0,0,0
201003,before,1,0,-256,0,0,17,0,0,0,0,0,0,0,0
200952,before,1,0,-260,0,0,11,0,0,0,0,0,0,0,0
200949,before,1,0,-263,0,0,10,0,0,0,0,0,0,0,0
201002,before,1,0,-257,0,0,1,0,0,0,0,0,0,0,0
200948,before,1,0,-264,0,0,55,0,0,0,0,0,0,0,0
200945,before,1,0,-267,0,0,16,0,0,0,0,0,0,0,0
200942,before,1,0,-270,0,0,13,0,0,0,0,0,0,0,0
200941,before,1,0,-271,0,0,17,0,0,0,0,0,0,0,0
200923,before,1,0,-289,0,0,13,0,0,0,0,0,0,0,0
200907,before,1,0,-305,0,0,36,0,0,0,0,0,0,0,0
200940,before,1,0,-272,0,0,2,0,0,0,0,0,0,0,0
200939,before,1,0,-273,0,0,7,0,0,0,0,0,0,0,0
200922,before,1,0,-290,0,0,2,0,0,0,0,0,0,0,0
200911,before,1,0,-301,0,0,1,0,0,0,0,0,0,0,0
200908,before,1,0,-304,0,0,11,0,0,0,0,0,0,0,0
200937,before,1,0,-275,0,0,8,0,0,0,0,0,0,0,0
200927,before,1,0,-285,0,0,3,0,0,0,0,0,0,0,0
200906,before,1,0,-306,0,0,31,0,0,0,0,0,0,0,0
200905,before,1,0,-307,0,0,14,0,0,0,0,0,0,0,0
200903,before,1,0,-309,0,0,27,0,0,0,0,0,0,0,0
200904,before,1,0,-308,0,0,3,0,0,0,0,0,0,0,0
200902,before,1,0,-310,0,0,70,0,0,0,0,0,0,0,0
200901,before,1,0,-311,0,0,28,0,0,0,0,0,0,0,0
200852,before,1,0,-312,1,0,1,0,0,0,0,0,1,0,0
