WEEK_NUMBER,acq_cat,before_acq,after_acq,acq_diff,arrivals,departures,commits,comments,mergers,pullrequests,issues,arrivals_user,arrivals_dev,departures_user,departures_dev
201529,before,1,0,-18,15,12,66,53,13,31,18,12,3,10,2
201611,after,0,1,17,13,0,28,26,3,7,6,11,2,0,0
201614,after,0,1,20,3,0,2,3,0,3,6,2,1,0,0
201610,after,0,1,16,7,0,1,8,0,1,4,7,0,0,0
201522,before,1,0,-25,8,9,39,29,3,13,9,6,2,7,2
201518,before,1,0,-29,7,8,80,28,7,13,8,6,1,7,1
201516,before,1,0,-31,7,6,23,19,1,4,4,5,2,5,1
201506,before,1,0,-41,7,4,63,22,5,7,4,3,4,2,2
201503,before,1,0,-44,5,4,61,6,0,6,6,4,1,3,1
201450,before,1,0,-49,4,5,17,9,2,4,6,4,0,5,0
201612,after,0,1,18,3,0,0,12,1,6,3,3,0,0,0
201613,after,0,1,19,0,0,0,3,0,0,2,0,0,0,0
201523,before,1,0,-24,11,9,26,35,3,7,11,9,2,9,0
201603,after,0,1,9,11,0,8,32,0,0,9,11,0,0,0
201417,before,1,0,-82,3,1,31,7,2,7,5,0,3,0,1
201552,after,0,1,5,11,9,17,20,2,7,6,7,4,6,3
201550,after,0,1,3,10,11,26,22,0,8,9,9,1,9,2
201517,before,1,0,-30,10,10,67,29,4,11,9,8,2,8,2
201549,after,0,1,2,9,9,22,25,3,6,4,8,1,9,0
201511,before,1,0,-36,10,6,21,8,2,6,9,8,2,6,0
201544,before,1,0,-3,13,10,19,20,6,13,11,12,1,9,1
201543,before,1,0,-4,5,9,21,32,0,5,11,5,0,9,0
201533,before,1,0,-14,6,5,28,16,3,5,3,2,4,3,2
201531,before,1,0,-16,2,4,59,22,3,23,3,1,1,1,3
201444,before,1,0,-55,8,6,22,25,5,5,6,5,3,4,2
201442,before,1,0,-57,3,3,10,4,1,1,1,2,1,2,1
201527,before,1,0,-20,7,8,97,29,19,31,6,5,2,6,2
201428,before,1,0,-71,4,4,16,13,9,2,6,3,1,3,1
201418,before,1,0,-81,1,1,42,2,1,1,8,0,1,0,1
201546,before,1,0,-1,11,9,77,23,2,14,8,10,1,9,0
201541,before,1,0,-6,5,4,19,18,8,14,3,3,2,3,1
201509,before,1,0,-38,5,5,44,8,5,16,4,3,2,3,2
201502,before,1,0,-45,6,7,30,9,6,7,5,3,3,3,4
201508,before,1,0,-39,5,2,27,10,2,7,2,3,2,1,1
201514,before,1,0,-33,8,6,20,18,6,9,5,4,4,3,3
201513,before,1,0,-34,4,5,29,18,6,10,2,2,2,2,3
201449,before,1,0,-50,7,3,21,9,1,6,2,3,4,0,3
201505,before,1,0,-42,5,5,43,9,11,10,4,3,2,4,1
201504,before,1,0,-43,3,1,35,15,1,5,1,1,2,0,1
201437,before,1,0,-62,9,9,25,10,7,8,4,6,3,6,3
201440,before,1,0,-59,4,5,22,8,2,2,3,4,0,4,1
201436,before,1,0,-63,5,5,62,12,0,3,2,3,2,4,1
201434,before,1,0,-65,5,3,26,14,0,1,4,4,1,2,1
201439,before,1,0,-60,1,2,22,9,2,1,1,1,0,1,1
201431,before,1,0,-68,3,2,13,1,0,2,1,2,1,2,0
201443,before,1,0,-56,4,1,8,4,2,4,2,1,3,1,0
201438,before,1,0,-61,5,7,10,18,3,3,4,4,1,5,2
201429,before,1,0,-70,0,0,4,0,0,0,0,0,0,0,0
201423,before,1,0,-76,3,2,22,4,0,0,2,3,0,2,0
201422,before,1,0,-77,3,1,36,6,2,3,1,1,2,0,1
201421,before,1,0,-78,4,4,39,5,0,5,1,3,1,3,1
201420,before,1,0,-79,2,1,23,2,0,1,1,2,0,1,0
201419,before,1,0,-80,2,3,15,9,2,2,1,1,1,1,2
201413,before,1,0,-86,2,4,21,7,3,3,7,2,0,3,1
201412,before,1,0,-87,4,1,9,0,0,0,2,2,2,1,0
201435,before,1,0,-64,4,3,9,6,2,4,5,3,1,3,0
201601,after,0,1,7,9,16,12,37,2,6,11,7,2,12,4
201415,before,1,0,-84,0,0,53,0,1,4,18,0,0,0,0
201608,after,0,1,14,8,0,0,22,0,1,5,8,0,0,0
201605,after,0,1,11,14,0,4,24,1,7,12,14,0,0,0
201604,after,0,1,10,11,0,7,21,4,10,5,5,6,0,0
201547,during,0,0,0,11,13,8,22,0,9,8,9,2,9,4
201540,before,1,0,-7,7,6,20,15,0,12,5,7,0,5,1
201602,after,0,1,8,12,9,3,28,1,2,7,12,0,7,2
201534,before,1,0,-13,9,6,29,29,2,10,7,6,3,4,2
201452,before,1,0,-47,2,4,10,7,2,3,3,1,1,1,3
201501,before,1,0,-46,3,1,9,10,0,1,3,1,2,1,0
201507,before,1,0,-40,4,4,37,14,3,8,4,2,2,2,2
201426,before,1,0,-73,4,4,4,14,1,1,2,3,1,4,0
201615,after,0,1,21,1,0,0,2,1,0,0,1,0,0,0
201609,after,0,1,15,7,0,2,21,2,2,1,5,2,0,0
201606,after,0,1,12,10,0,11,33,5,8,3,8,2,0,0
201607,after,0,1,13,13,0,4,19,5,5,5,12,1,0,0
201536,before,1,0,-11,7,9,28,16,2,9,6,7,0,7,2
201425,before,1,0,-74,8,4,6,8,2,4,3,3,5,2,2
201345,before,1,0,-106,0,0,4,0,0,0,0,0,0,0,0
201344,before,1,0,-107,0,0,13,0,0,0,0,0,0,0,0
201343,before,1,0,-108,0,0,3,0,0,0,0,0,0,0,0
201342,before,1,0,-109,1,0,7,0,0,0,0,0,1,0,0
201410,before,1,0,-89,2,2,41,4,2,2,0,0,2,0,2
201351,before,1,0,-100,0,0,26,1,0,0,1,0,0,0,0
201553,after,0,1,6,7,6,0,15,0,0,6,7,0,6,0
201414,before,1,0,-85,0,0,48,0,0,2,1,0,0,0,0
201411,before,1,0,-88,0,0,2,0,0,0,0,0,0,0,0
201408,before,1,0,-91,1,0,14,0,0,0,0,0,1,0,0
201350,before,1,0,-101,1,0,34,0,0,0,0,0,1,0,0
201403,before,1,0,-96,0,0,1,0,0,0,0,0,0,0,0
201405,before,1,0,-94,1,1,26,1,1,1,0,0,1,0,1
201347,before,1,0,-104,0,0,9,0,0,0,0,0,0,0,0
201346,before,1,0,-105,0,0,1,0,0,0,0,0,0,0,0
201407,before,1,0,-92,0,0,3,0,0,0,0,0,0,0,0
201617,after,0,1,23,0,0,0,1,0,0,0,0,0,0,0
201416,before,1,0,-83,0,0,1,0,0,0,3,0,0,0,0
201616,after,0,1,22,3,0,0,3,0,0,0,3,0,0,0
